type,sheet,qtype,尺度分類,尺度名,得点範囲,平均値,標準偏差,注釈
age,40代,BJSQ,【ストレス反応】,不安感*,3–12,6.282625720862084,2.297627317692055,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,40代,BJSQ,【ストレス反応】,抑うつ感（6項目）,6–24,10.562477105084545,3.8945964446418286,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,40代,BJSQ,【ストレス反応】,抑うつ感（3項目）*‡,3–12,5.8393844636492425,2.334326393754947,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,40代,BJSQ,【ストレス反応】,身体愁訴,11–44,19.99667463193127,5.953625411525356,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,40代,BJSQ,【ストレス反応】,食欲不振*‡,1–4,1.3469972040876184,0.6237829939939162,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,40代,BJSQ,【ストレス反応】,不眠*‡,1–4,1.7885980098401701,0.8908034909966631,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,40代,BJSQ,【ストレス反応】,心理的ストレス反応合計§,18–72,38.82852123988003,10.578966018500832,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,40代,BJSQ,【ストレス反応に影響を与える他の因子】,上司からのサポート*,3–12,7.49991858101222,2.2627984155730125,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,40代,BJSQ,【ストレス反応に影響を与える他の因子】,同僚からのサポート*,3–12,7.966480721411908,2.0795562028059775,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,40代,BJSQ,【ストレス反応に影響を与える他の因子】,家族・友人からのサポート,3–12,9.434150458392486,2.263891580763269,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,40代,BJSQ,【ストレス反応に影響を与える他の因子】,仕事や生活の満足度,2–8,5.705611101432632,1.2845391139035627,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,40代,BJSQ,【ストレス反応に影響を与える他の因子】,57項目版 仕事の資源（部署レベル9項目）†,9–36,24.900549760816613,5.237787831003961,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,40代,BJSQ,【ストレス反応に影響を与える他の因子】,23項目版 仕事の資源（部署レベル6項目）†‡,6–24,15.488815043733076,3.91392876848254,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,40代,BJSQ,【高ストレス者選定基準（57項目版）】¶,心身のストレス反応,29–116,58.8251958718113,15.143428947469076,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,40代,BJSQ,【高ストレス者選定基準（57項目版）】¶,仕事のストレス要因＋周囲のサポート,26–104,62.14760835399197,10.156313565414445,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,40代,BJSQ,【高ストレス者選定基準（23項目版）】‡¶,心身のストレス反応,11–44,22.16971597399076,7.0598156486854835,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,40代,BJSQ,【高ストレス者選定基準（23項目版）】‡¶,仕事のストレス要因＋周囲のサポート,12–48,30.53743464369882,5.609924343926967,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【仕事のストレス要因】,心理的な仕事の負担（量）*,3–12,8.345665420585355,2.0815914126795056,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【仕事のストレス要因】,心理的な仕事の負担（質）,3–12,8.637278836826816,1.8432738461126734,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【仕事のストレス要因】,自覚的な身体的負担度,1–4,2.2025209735149587,0.9873948436242337,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【仕事のストレス要因】,職場の対人関係でのストレス,3–12,6.329275264997609,1.8300737125623514,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【仕事のストレス要因】,職場環境によるストレス,1–4,2.1426566397690467,0.9200799547990035,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【仕事のストレス要因】,57項目版 仕事の負担（11項目）,11–44,27.657397135693785,5.004306047114105,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【仕事のストレス要因】,仕事のコントロール度*,3–12,7.74001959141815,1.9702709466325743,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【仕事のストレス要因】,技能の活用度,1–4,2.8788855977787255,0.7676484788240061,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【仕事のストレス要因】,仕事の適性度,1–4,2.8491510306803476,0.7381037986121024,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【仕事のストレス要因】,働きがい,1–4,2.8055538689400232,0.7885916628312458,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【仕事のストレス要因】,57項目版 仕事の資源（作業レベル6項目）†,6–24,16.273610088817247,3.1972422235364992,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【ストレス反応】,活気,3–12,6.447920060708527,2.325296002170068,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【ストレス反応】,イライラ感,3–12,6.191149435869143,2.2910409940496677,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【ストレス反応】,疲労感*,3–12,6.450624078411327,2.4542587167691843,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【ストレス反応】,不安感*,3–12,6.068997702946814,2.205077592196904,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【ストレス反応】,抑うつ感（6項目）,6–24,10.146635909684344,3.7415462095080616,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【ストレス反応】,抑うつ感（3項目）*‡,3–12,5.5715831307369195,2.226650374689565,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【ストレス反応】,身体愁訴,11–44,19.744607922913886,5.9073170459662725,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【ストレス反応】,食欲不振*‡,1–4,1.3381956491254996,0.6099041740010785,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【ストレス反応】,不眠*‡,1–4,1.8184273260256856,0.8917675647463279,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【ストレス反応】,心理的ストレス反応合計§,18–72,37.4094870662031,10.297670676802067,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【ストレス反応に影響を与える他の因子】,上司からのサポート*,3–12,7.334307384573798,2.207180325000246,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【ストレス反応に影響を与える他の因子】,同僚からのサポート*,3–12,7.8197972031057015,2.013936782279712,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【ストレス反応に影響を与える他の因子】,家族・友人からのサポート,3–12,9.42751311266132,2.241786492216801,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【ストレス反応に影響を与える他の因子】,仕事や生活の満足度,2–8,5.779625961236253,1.2633255336809854,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【ストレス反応に影響を与える他の因子】,57項目版 仕事の資源（部署レベル9項目）†,9–36,24.581617700340818,5.121206687034725,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【ストレス反応に影響を与える他の因子】,23項目版 仕事の資源（部署レベル6項目）†‡,6–24,15.175213008611948,3.8158075404286675,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【高ストレス者選定基準（57項目版）】¶,心身のストレス反応,29–116,57.154094989116984,14.873784999032774,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【高ストレス者選定基準（57項目版）】¶,仕事のストレス要因＋周囲のサポート,26–104,61.80216934653572,9.99429379662342,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【高ストレス者選定基準（23項目版）】‡¶,心身のストレス反応,11–44,21.30969296193226,6.86118442350184,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,50代,BJSQ,【高ストレス者選定基準（23項目版）】‡¶,仕事のストレス要因＋周囲のサポート,12–48,30.504887262865783,5.51862253203837,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,60代以上,BJSQ,【仕事のストレス要因】,心理的な仕事の負担（量）*,3–12,7.200554730019806,2.178438153374756,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
age,60代以上,BJSQ,【仕事のストレス要因】,心理的な仕事の負担（質）,3–12,7.923459131233226,1.9708243812967237,* 23項目版に含まれる尺度．† 仕事の資源：新職業性ストレス簡易調査票から導入された概念．‡ 個人データのみで平均値を算出した指標（23項目版のみで使用する尺度・指標）．§ 活気（逆転値）、イライラ感、疲労感、不安感、抑うつ感（6項目）の合計値．¶ 厚生労働省「労働安全衛生法に基づくストレスチェック制度実施マニュアル」における評価基準の例（その1）による．|| 下線は理論値を逸脱した値、グレーの網掛けはリスクが高い方向であることを表す．
