"ID","Age","Gender","Department_Major","Department_Minor","質問1","質問2","質問3","質問4","質問5","質問6","質問7","質問8","質問9","質問10","質問11","質問12","質問13","質問14","質問15","質問16","質問17","質問18","質問19","質問20","質問21","質問22","質問23","質問24","質問25","質問26","質問27","質問28","質問29","質問30","質問31","質問32","質問33","質問34","質問35","質問36","質問37","質問38","質問39","質問40","質問41","質問42","質問43","質問44","質問45","質問46","質問47","質問48","質問49","質問50","質問51","質問52","質問53","質問54","質問55","質問56","質問57","質問58","質問59","質問60","質問61","質問62","質問63","質問64","質問65","質問66","質問67","質問68","質問69","質問70","質問71","質問72","質問73","質問74","質問75","質問76","質問77","質問78","質問79","質問80"
332,23,"女性","営業本部","国内営業第二部",1,2,1,1,4,2,4,1,3,1,1,3,1,4,4,4,3,2,4,1,4,4,1,3,4,1,4,1,2,2,2,2,4,1,1,3,4,3,4,2,2,3,4,2,3,4,4,2,3,3,3,1,3,3,3,4,4,2,1,3,1,2,2,2,1,1,2,3,1,2,4,2,2,3,2,1,2,1,2,1
333,26,"男性","マーケット戦略部","マーケット戦略1課",4,3,3,2,3,3,1,3,4,2,3,4,1,4,2,2,2,4,3,4,1,2,1,4,4,4,1,4,1,3,2,1,4,1,1,2,3,2,2,2,2,2,2,4,4,2,4,2,1,2,2,3,3,2,2,1,4,4,3,1,1,1,2,2,2,1,1,3,4,3,2,1,4,4,1,2,1,4,1,2
334,59,"女性","開発本部","製品開発部",2,4,2,3,2,1,3,4,1,1,3,4,4,4,4,3,3,3,2,1,3,1,4,3,1,2,3,3,2,1,1,2,1,4,4,1,4,1,4,1,3,3,2,4,2,1,3,1,4,1,2,1,1,4,2,1,2,1,1,1,2,3,2,4,2,3,4,3,2,4,1,1,1,2,3,4,3,1,4,4
335,54,"男性","生産本部","製造第一課",3,2,4,1,4,3,4,2,2,2,3,2,4,1,3,4,4,4,1,3,4,4,4,1,3,2,3,3,3,4,3,1,1,2,2,4,4,3,2,2,4,1,4,2,1,4,4,3,2,2,1,2,4,2,3,4,3,2,3,3,4,4,3,1,3,4,2,1,1,3,2,4,2,3,1,3,3,1,3,3
336,58,"女性","開発本部","製品開発部",2,4,3,1,3,2,4,1,4,3,3,3,1,4,2,4,2,3,3,2,3,2,4,2,3,3,2,3,3,1,4,1,2,1,1,4,1,1,1,3,2,4,3,4,2,1,3,1,3,2,1,4,4,1,3,4,3,2,2,2,1,1,1,2,4,2,1,1,2,3,4,2,1,1,3,1,4,3,4,4
337,22,"女性","企画部","広報IR課",1,4,2,3,1,3,1,1,2,4,3,1,1,3,1,4,1,4,2,2,1,1,3,4,2,3,4,3,4,1,3,2,3,1,3,2,2,3,4,1,3,2,1,3,4,3,2,4,3,1,3,1,3,4,3,3,4,3,4,3,2,4,1,4,4,2,3,2,1,4,2,4,3,3,2,1,3,3,2,3
338,58,"男性","生産本部","製造第一課",1,2,2,3,3,3,4,1,1,1,3,3,4,3,3,3,2,2,3,1,2,2,4,2,1,2,3,3,2,4,4,2,1,3,3,4,3,2,3,1,3,3,1,3,1,3,4,1,1,2,1,4,2,4,4,1,4,2,2,1,1,4,4,2,3,2,2,1,2,2,3,2,2,1,4,1,3,2,1,2
339,31,"女性","管理本部","経理部",4,3,1,4,1,2,2,4,3,3,3,2,2,3,4,4,4,3,2,1,3,3,1,4,3,2,3,4,4,3,2,4,3,1,4,4,2,3,1,1,4,1,3,1,3,4,2,1,2,3,1,4,1,1,4,2,4,2,3,1,4,2,4,3,3,2,4,4,4,1,4,4,3,1,4,4,2,4,4,1
340,39,"女性","営業本部","海外営業部",1,4,1,3,1,3,4,2,3,2,3,2,2,2,1,2,2,1,2,2,3,4,3,4,3,3,4,4,4,1,4,4,4,3,4,4,1,2,2,4,4,3,3,3,2,1,4,3,4,3,3,1,3,2,1,1,2,2,3,1,3,4,3,3,2,4,3,3,2,2,4,3,4,2,1,4,4,2,1,3
341,27,"女性","企画部","事業開発課",4,1,2,2,1,2,1,3,3,2,2,3,3,3,2,2,4,1,3,2,3,4,3,4,3,1,3,2,3,4,4,3,4,1,2,2,1,3,4,2,3,2,2,2,4,3,3,3,4,4,1,4,1,3,1,2,1,2,2,2,1,4,4,4,3,3,4,1,4,1,1,2,2,4,2,3,4,3,1,4
342,35,"女性","マーケット戦略部","UX開発部",2,4,4,3,1,2,2,3,4,3,1,3,4,2,1,1,4,1,2,2,4,1,4,1,3,2,3,2,1,1,2,3,1,3,1,1,2,1,4,1,3,4,2,2,2,2,2,4,1,1,4,4,3,3,3,1,4,2,4,2,1,4,1,2,4,4,3,2,3,2,3,2,2,4,4,2,3,1,1,1
343,57,"男性","企画部","事業開発課",4,2,4,2,2,4,4,4,4,1,4,1,4,3,3,2,4,2,3,1,4,3,2,1,3,3,2,2,2,3,1,4,1,3,4,1,3,3,1,3,2,3,3,3,1,4,3,1,4,4,3,3,3,3,4,2,3,3,3,4,1,1,4,3,4,1,4,4,2,1,1,4,3,1,1,3,3,4,1,1
344,58,"男性","管理本部","経理部",2,3,2,2,4,1,2,3,1,2,3,4,3,2,1,2,2,3,4,3,1,2,3,4,4,3,1,2,4,2,4,2,1,2,2,3,1,4,4,3,1,1,2,3,3,3,4,3,1,2,1,4,1,3,1,2,2,4,2,1,3,1,1,3,1,1,2,1,1,4,4,2,3,4,3,4,3,3,2,2
345,20,"女性","管理本部","人事部",1,3,1,4,2,3,4,2,2,4,3,2,2,4,2,2,2,4,3,3,2,3,4,1,2,3,2,1,3,1,1,1,3,4,4,1,4,1,2,4,2,2,3,1,2,1,1,2,2,2,4,4,1,4,4,3,2,1,2,4,1,1,4,3,1,2,3,2,2,1,2,1,3,4,3,3,1,4,2,4
346,42,"女性","管理本部","法務部",2,4,1,2,4,4,1,4,2,1,2,4,2,1,4,2,4,4,3,1,2,1,2,3,4,2,3,1,3,4,4,3,4,1,1,2,1,3,4,1,2,3,2,3,4,4,3,3,2,3,1,4,4,2,1,3,3,1,4,2,3,4,4,3,3,4,3,3,2,4,4,2,3,2,1,3,4,2,2,2
347,55,"男性","マーケット戦略部","マーケット戦略1課",1,3,4,3,2,1,1,2,1,1,1,4,4,2,2,2,3,1,4,4,3,1,3,4,1,4,4,2,1,3,1,3,2,4,1,4,3,3,4,4,1,1,2,2,2,1,3,4,2,4,2,3,2,3,2,3,3,3,4,1,1,2,2,3,1,1,3,3,1,2,4,1,1,1,4,2,3,1,4,1
348,38,"女性","管理本部","総務部",3,2,4,2,3,2,3,1,1,4,2,4,3,3,3,2,4,3,4,2,4,4,4,4,1,4,3,3,2,3,4,3,1,3,1,4,1,2,2,1,1,2,2,4,1,2,4,4,3,1,4,3,4,2,4,1,4,4,2,3,1,1,3,1,4,1,2,3,3,1,3,1,1,3,4,3,4,2,4,3
349,53,"女性","管理本部","総務部",3,4,4,3,1,2,1,3,4,4,3,4,3,1,4,2,3,4,1,3,1,2,3,4,2,1,4,2,1,3,4,4,2,4,3,1,1,4,1,4,1,3,1,3,3,3,3,4,2,2,2,3,2,2,4,1,1,2,3,2,4,1,3,3,2,1,4,1,2,2,4,2,3,2,1,3,2,2,4,1
350,60,"女性","マーケット戦略部","マーケット戦略1課",2,1,4,2,3,4,2,3,2,4,4,2,2,1,4,3,2,3,1,2,1,1,3,3,3,1,3,1,2,3,2,1,4,4,2,4,3,4,1,4,3,2,4,2,3,1,1,3,2,4,4,2,1,2,3,2,2,2,2,2,3,2,1,2,2,4,4,2,3,3,3,1,4,3,1,1,2,1,1,4
351,24,"女性","開発本部","デザイン部",4,1,3,3,2,2,3,3,4,4,1,1,3,3,4,2,2,2,4,4,4,2,4,4,1,1,2,4,1,2,3,2,1,2,4,4,1,1,1,4,3,1,1,3,4,2,1,4,2,3,4,3,4,3,4,1,3,4,3,4,1,1,1,4,4,4,1,1,3,4,4,1,1,2,1,2,2,1,1,1
352,31,"男性","企画部","経営企画課",3,4,3,1,4,2,2,3,1,1,1,4,4,1,1,4,2,1,1,2,2,3,2,4,1,3,1,3,3,2,2,2,4,3,1,4,3,3,1,1,4,1,4,3,1,4,4,3,2,3,4,4,1,3,3,2,3,4,4,3,1,2,1,1,1,2,4,2,4,1,4,3,1,4,3,1,4,1,2,1
353,50,"女性","マーケット戦略部","マーケット戦略1課",3,2,3,4,4,4,2,2,4,1,4,1,1,2,3,1,1,3,1,3,2,4,2,1,4,1,4,3,4,4,1,2,3,2,2,3,4,4,1,3,1,3,1,3,2,2,4,1,4,3,4,3,4,4,4,4,3,3,3,3,4,1,1,4,3,3,1,1,1,1,1,4,1,1,4,1,1,2,2,4
354,48,"男性","開発本部","製品開発部",3,3,3,1,1,1,1,1,2,4,3,4,3,3,4,3,4,1,1,2,2,2,3,3,3,2,4,4,4,4,4,2,3,1,1,2,2,4,2,1,4,1,1,1,3,3,1,3,3,1,2,3,2,1,3,2,2,3,4,3,1,4,1,1,3,2,4,2,4,3,2,4,2,4,3,3,3,4,3,4
355,24,"女性","管理本部","法務部",3,2,1,1,4,1,3,2,3,4,1,3,3,1,1,3,3,3,2,1,3,1,4,3,4,3,3,4,4,4,2,3,1,1,1,4,4,4,2,3,1,3,3,4,2,2,2,1,1,1,2,4,1,4,4,1,2,4,4,2,2,4,2,1,2,2,1,4,2,3,1,4,4,1,3,4,2,4,1,1
356,56,"男性","開発本部","製品開発部",3,2,3,3,1,4,4,4,3,4,1,4,4,2,1,1,3,4,4,3,1,1,3,4,3,1,2,1,4,4,1,2,3,1,2,4,4,1,4,1,3,3,2,2,1,4,2,2,2,1,3,1,1,3,4,2,4,4,4,4,2,4,2,2,4,4,3,2,2,2,2,4,1,1,1,3,1,2,3,1
357,42,"女性","開発本部","デザイン部",4,2,2,3,2,1,4,4,2,3,3,2,3,4,2,4,3,1,2,4,2,3,2,4,1,4,1,1,3,3,3,2,4,3,1,3,1,2,2,3,3,2,2,1,3,1,4,4,2,1,4,1,4,2,3,2,2,1,4,1,1,1,4,4,3,4,3,2,4,4,2,1,1,2,3,2,2,1,1,3
358,50,"女性","マーケット戦略部","マーケット戦略2課",4,4,3,2,1,2,1,4,4,2,3,1,2,4,1,4,4,1,3,3,2,1,1,1,3,4,3,1,2,1,4,4,3,4,3,3,1,3,2,3,3,1,3,1,1,3,3,4,3,1,3,1,1,1,3,3,2,3,2,3,1,4,4,4,1,3,4,4,1,1,3,4,3,1,3,1,2,1,1,2
359,30,"男性","企画部","経営企画課",2,1,4,3,4,4,3,3,2,2,4,2,3,4,1,2,2,3,3,2,1,2,1,3,4,3,2,4,2,3,3,2,3,1,1,3,4,4,4,4,2,3,3,2,3,2,2,4,1,1,3,3,2,3,1,1,4,4,2,4,2,4,4,1,2,3,2,3,1,3,3,1,4,1,1,3,3,3,1,3
360,46,"男性","管理本部","総務部",1,1,1,1,3,4,1,2,4,2,4,1,3,1,1,1,2,4,4,4,1,1,2,4,2,2,4,2,4,2,4,3,3,2,1,1,3,1,3,1,1,4,1,4,1,2,4,2,3,4,1,1,2,1,4,1,4,3,4,1,4,1,4,1,1,3,4,2,1,3,2,3,1,2,3,2,4,2,1,3
361,56,"男性","企画部","事業開発課",4,3,4,2,3,4,1,4,2,4,2,4,1,1,4,1,3,2,4,3,4,1,3,1,2,2,2,2,4,4,4,2,2,2,2,2,1,3,2,3,3,1,3,1,3,3,1,4,2,4,2,4,3,4,1,2,2,3,4,3,2,2,3,1,1,1,1,1,2,3,2,4,4,1,4,4,1,4,2,2
362,35,"女性","企画部","事業開発課",2,1,3,2,3,2,2,2,1,2,2,1,2,2,4,3,2,4,3,4,1,3,3,2,1,1,1,1,3,4,3,2,1,2,4,3,1,4,1,1,1,4,3,3,4,3,4,1,4,4,2,3,2,1,3,4,4,2,4,3,3,2,4,2,4,3,4,3,4,1,2,2,3,2,1,2,4,1,3,1
363,49,"女性","企画部","事業開発課",4,1,3,2,1,3,1,2,1,4,4,2,2,2,3,4,1,4,1,2,1,3,4,4,2,4,2,4,2,4,1,3,1,3,1,4,3,4,3,3,2,3,2,2,3,4,2,4,4,3,4,3,3,2,4,1,4,4,2,2,1,2,3,3,3,3,1,1,4,3,4,2,2,1,4,1,3,3,4,2
364,32,"男性","開発本部","技術研究部",4,4,1,1,4,2,1,3,2,1,4,4,2,2,4,2,4,1,3,3,3,3,3,2,2,1,1,3,4,2,1,2,2,4,1,2,2,2,2,2,2,1,1,1,3,4,2,4,3,2,3,1,4,4,3,2,2,1,1,4,1,3,3,2,3,2,2,3,1,3,4,1,1,4,1,2,2,4,3,4
365,48,"女性","生産本部","製造第二課",1,3,4,1,3,4,2,2,2,2,3,2,2,2,4,2,2,2,4,4,4,3,2,2,1,1,1,3,1,3,4,4,4,4,3,1,4,2,3,2,3,4,2,3,2,3,3,1,4,2,1,3,2,2,3,2,3,3,1,2,2,3,4,2,2,3,1,1,3,3,3,4,3,3,4,1,4,4,4,3
366,23,"女性","マーケット戦略部","マーケット戦略1課",1,4,4,3,1,2,1,4,3,4,1,4,1,2,4,2,1,3,4,3,4,4,1,4,3,2,4,3,1,1,4,2,4,1,3,2,3,2,3,4,1,3,2,1,1,3,3,1,2,4,1,1,4,1,3,3,4,4,2,2,4,1,4,2,1,2,4,4,3,3,2,1,2,2,4,3,2,2,2,2
367,46,"男性","開発本部","製品開発部",4,1,3,2,1,1,2,1,2,2,1,4,4,1,3,2,1,3,3,1,1,2,2,4,4,1,1,1,3,2,2,4,2,3,3,4,3,1,4,4,3,2,2,1,2,4,2,1,3,3,1,4,3,1,2,4,4,3,4,3,3,4,1,4,4,2,1,1,4,2,3,1,3,4,2,3,3,2,1,2
368,40,"男性","生産本部","製造第二課",2,1,3,3,2,1,1,2,1,4,2,4,4,3,3,2,2,1,2,4,1,4,1,3,4,1,1,3,2,4,4,2,4,1,2,2,1,2,3,3,4,1,2,4,3,1,1,1,4,3,2,2,4,1,4,3,2,1,4,2,3,3,1,2,3,3,1,3,2,1,1,3,3,4,3,2,2,2,1,3
369,33,"女性","企画部","経営企画課",2,1,2,2,4,4,4,1,3,3,2,4,3,3,4,1,2,4,4,4,1,1,3,1,4,1,1,1,2,4,2,3,1,2,1,1,4,1,2,2,3,3,4,4,4,1,1,2,3,1,1,2,3,1,1,4,4,4,2,3,1,1,1,1,1,3,1,2,3,3,4,3,3,2,3,2,2,2,4,4
370,21,"女性","開発本部","デザイン部",3,1,1,4,1,1,1,2,4,3,2,1,4,3,3,3,1,3,4,4,3,2,2,4,4,3,3,4,1,1,1,4,4,4,3,2,3,1,3,3,1,2,3,1,1,1,4,1,2,3,2,2,1,3,3,4,2,4,4,4,1,1,2,4,2,1,3,1,1,4,1,3,1,1,3,3,1,3,4,2
371,26,"男性","開発本部","製品開発部",3,3,2,1,3,2,1,2,1,3,3,1,2,3,2,2,1,1,4,3,3,3,1,2,4,3,4,4,1,2,2,2,2,1,4,2,4,2,1,4,3,2,2,1,2,4,2,3,1,2,3,3,3,4,4,3,4,1,2,1,1,4,1,3,1,2,4,2,4,1,3,4,4,4,3,4,3,3,4,3
372,36,"男性","マーケット戦略部","マーケット戦略2課",4,4,4,2,3,3,3,4,1,4,4,2,3,3,3,1,1,4,2,1,2,1,1,3,4,2,1,1,3,2,3,3,3,1,4,3,2,3,1,1,1,1,1,4,3,1,2,4,4,3,1,3,3,4,3,2,2,1,2,4,3,3,4,4,3,3,2,2,2,4,2,4,3,4,3,1,4,4,4,4
373,31,"女性","開発本部","デザイン部",1,3,2,1,2,4,3,2,4,4,1,3,4,1,4,1,3,3,4,3,4,3,2,4,1,1,2,3,4,3,2,1,3,2,2,2,1,4,3,4,3,1,3,4,4,2,4,2,3,1,3,4,4,3,2,1,2,3,4,4,2,1,3,4,1,4,2,2,1,4,3,4,3,1,1,2,3,1,4,3
374,53,"女性","開発本部","技術研究部",1,3,2,1,1,4,3,4,2,1,1,4,4,1,2,2,2,2,4,2,1,1,1,4,3,1,4,1,1,2,4,4,3,1,2,1,3,2,1,4,4,4,3,3,1,3,3,2,4,2,1,3,2,2,3,3,4,2,2,4,4,1,2,2,1,4,4,4,3,2,4,2,4,4,3,2,3,1,1,4
375,37,"男性","マーケット戦略部","マーケット戦略1課",4,2,4,3,2,1,4,1,2,4,2,3,4,4,3,2,4,4,4,3,1,3,4,4,3,2,2,4,4,1,4,4,1,4,4,1,4,1,4,2,2,2,3,4,2,1,1,4,1,4,4,3,2,4,1,3,1,4,3,2,3,3,1,1,4,2,3,1,2,4,2,3,4,4,3,2,4,3,3,1
376,46,"女性","生産本部","製造第二課",1,3,3,1,3,4,1,1,4,4,3,1,2,2,1,4,1,3,4,4,4,4,4,2,4,2,2,2,3,4,3,1,4,2,1,2,2,2,2,2,1,4,1,1,1,3,2,4,1,4,4,1,2,4,1,4,1,1,1,1,1,3,3,2,2,3,2,1,1,3,2,3,1,4,2,3,3,3,4,2
377,31,"女性","管理本部","経理部",4,3,3,1,2,2,2,2,3,4,4,4,4,2,1,4,1,1,4,2,4,3,4,1,3,2,2,2,3,4,4,1,4,3,2,4,1,1,1,2,2,1,1,2,2,2,3,1,3,4,4,3,1,1,2,4,2,4,4,4,2,1,2,1,3,3,3,3,4,3,3,2,3,1,2,3,1,2,4,1
378,23,"女性","管理本部","人事部",4,2,4,1,3,3,1,2,1,4,4,3,4,3,1,4,1,1,1,2,4,2,2,1,3,4,3,3,4,2,4,2,2,4,4,3,2,3,1,2,2,4,3,3,3,1,4,4,3,2,2,4,2,1,3,4,2,2,4,1,4,1,4,2,2,4,4,2,2,1,4,3,3,2,4,1,1,2,3,4
379,50,"男性","営業本部","営業企画部",4,4,3,3,3,3,3,1,2,2,3,1,3,3,4,2,3,2,2,3,3,4,4,3,3,1,1,3,4,4,3,2,1,4,3,3,4,1,1,4,2,2,1,3,1,3,1,2,2,3,2,1,2,2,3,3,4,3,1,4,2,1,3,2,4,1,3,2,3,4,1,4,2,1,3,1,4,4,3,2
380,56,"女性","マーケット戦略部","マーケット戦略1課",1,3,1,1,2,3,4,2,4,2,4,2,4,4,4,4,1,4,4,2,2,4,1,3,1,3,4,3,3,2,2,1,3,2,1,3,2,2,3,4,2,1,1,2,3,4,1,2,4,1,3,4,2,2,2,4,2,2,2,1,4,4,1,2,3,4,4,1,4,1,2,3,2,1,1,4,3,1,3,3
381,60,"男性","企画部","経営企画課",3,3,4,4,3,3,3,1,4,1,1,1,3,3,3,4,3,3,2,3,4,2,4,4,3,3,2,3,4,4,1,4,1,2,2,4,4,1,3,2,4,2,3,3,2,3,4,4,4,1,3,3,2,3,4,4,2,4,2,2,2,1,2,3,1,2,1,1,2,4,2,3,2,2,4,2,1,2,3,2
382,36,"男性","営業本部","国内営業第二部",4,4,1,3,3,1,1,1,1,4,1,4,4,4,3,4,2,1,1,3,1,2,1,4,2,2,1,1,1,4,2,1,1,3,3,4,1,1,3,4,1,3,1,3,2,2,3,2,3,4,4,3,4,4,3,3,1,3,4,3,4,4,1,1,3,1,3,2,2,1,4,4,2,2,1,1,2,4,3,3
383,57,"男性","営業本部","海外営業部",2,4,2,4,3,2,4,1,1,1,2,2,1,2,3,1,3,3,2,4,3,4,2,1,4,1,4,4,4,3,3,1,1,1,1,2,4,1,2,3,3,1,2,2,4,2,3,2,2,2,2,4,3,3,1,1,4,4,2,4,1,4,4,2,4,1,4,4,2,4,3,4,2,1,3,1,1,3,4,3
384,52,"男性","管理本部","法務部",3,2,4,2,4,3,4,4,1,1,4,2,3,2,1,4,2,2,3,2,1,2,4,2,4,2,2,3,4,4,4,3,3,2,1,4,1,1,4,1,1,4,2,1,4,1,4,1,4,4,3,2,2,2,2,1,2,2,4,2,3,3,1,1,4,3,2,3,2,3,1,2,1,1,1,2,3,2,4,3
385,36,"男性","企画部","経営企画課",3,2,3,4,4,4,1,2,4,2,4,2,2,1,1,3,4,3,1,2,3,2,4,3,4,1,2,4,3,4,1,1,4,1,2,2,1,1,1,3,2,2,1,3,1,4,2,1,3,1,2,2,4,2,3,4,2,1,2,3,1,3,3,3,4,1,4,2,2,2,3,2,2,1,1,2,3,3,2,2
386,22,"女性","生産本部","製造第一課",4,4,2,4,3,3,4,4,4,2,3,2,1,3,4,3,4,2,1,2,3,2,2,2,4,4,3,4,4,1,1,1,3,3,1,1,1,3,1,1,3,2,1,2,3,4,2,4,4,2,2,4,3,2,4,3,4,3,3,1,4,2,4,4,4,3,4,1,3,4,2,4,3,2,4,4,1,2,1,3
387,26,"男性","営業本部","国内営業第一部",4,1,1,4,2,4,3,2,3,2,2,2,4,1,1,2,3,3,1,2,4,3,4,4,3,4,1,4,2,2,2,1,2,1,2,3,1,2,3,3,3,1,2,4,1,4,1,1,2,3,4,1,3,1,4,1,2,3,1,4,1,1,1,3,4,4,2,2,1,4,3,3,3,1,1,1,1,1,3,3
388,42,"女性","管理本部","人事部",3,3,3,4,2,3,1,1,4,3,2,2,3,2,3,1,3,3,4,1,2,3,1,3,2,4,4,4,3,1,4,2,1,2,4,3,2,1,3,1,4,4,1,1,3,2,1,4,3,2,3,4,4,4,4,3,1,1,3,4,4,4,1,1,1,3,2,4,1,4,3,1,1,2,3,3,3,1,1,1
389,26,"男性","営業本部","国内営業第二部",2,1,1,2,4,2,1,3,2,3,2,2,3,3,2,4,2,4,4,2,3,2,4,2,2,4,1,3,4,1,3,3,4,2,4,1,2,3,3,3,2,2,4,1,2,3,1,3,1,1,4,2,4,2,4,4,1,2,4,2,4,3,3,2,1,1,1,4,2,4,4,3,1,1,2,2,1,2,2,2
390,32,"男性","企画部","広報IR課",4,2,3,3,1,1,2,2,2,3,3,2,4,4,3,3,1,4,1,2,1,1,1,3,1,3,3,4,3,2,4,3,4,3,2,1,4,4,3,1,4,3,4,4,2,2,2,3,1,2,4,4,1,1,1,3,2,3,1,1,4,4,2,4,4,2,2,2,4,4,2,3,4,4,3,3,3,3,1,4
391,47,"女性","開発本部","デザイン部",1,4,4,2,3,2,4,1,1,4,3,1,4,3,2,4,3,4,1,4,1,4,3,2,1,1,2,4,1,2,4,4,3,1,4,4,2,4,1,4,2,2,3,4,2,1,1,1,3,4,1,4,4,1,1,4,4,2,4,1,1,4,3,4,4,2,4,1,4,2,2,2,3,3,2,4,4,1,3,4
392,49,"女性","生産本部","製造第二課",3,1,2,4,4,2,1,2,4,4,4,3,3,2,1,2,2,1,4,4,4,4,3,2,3,1,3,4,2,4,2,4,1,3,4,2,1,2,2,2,2,2,2,2,4,2,4,3,3,2,1,1,1,4,1,2,2,3,3,2,3,2,4,3,3,2,4,1,4,4,3,1,4,4,4,1,3,4,3,4
393,36,"女性","マーケット戦略部","マーケット戦略1課",4,4,3,4,2,1,1,4,3,4,1,4,2,2,2,4,4,1,1,3,4,2,2,1,1,3,2,3,3,2,4,3,3,3,2,1,3,3,4,4,3,2,3,2,3,1,1,2,2,1,3,1,3,1,1,2,4,1,3,3,4,3,2,4,1,3,1,3,3,3,1,3,4,3,2,1,4,4,4,3
394,44,"男性","生産本部","製造第二課",4,2,3,1,1,1,3,4,1,1,4,3,4,4,1,4,4,1,4,4,1,3,1,4,3,3,3,1,3,3,4,1,4,2,3,2,3,3,2,3,4,1,4,4,1,4,1,2,2,2,1,1,3,1,2,4,2,2,3,3,4,1,1,2,1,4,3,2,4,2,2,4,3,3,2,4,4,2,2,4
395,58,"男性","営業本部","海外営業部",4,2,1,3,1,1,4,4,4,1,3,3,3,1,3,3,3,4,4,2,4,1,1,4,1,1,1,3,4,3,3,3,1,4,1,2,4,2,4,3,4,4,4,4,3,3,4,1,2,2,3,2,1,1,2,4,2,1,4,4,4,4,4,2,2,2,1,4,2,2,4,3,2,3,2,2,1,3,2,2
396,59,"女性","企画部","事業開発課",4,4,4,2,1,2,1,3,1,3,4,3,4,3,1,2,2,1,2,2,2,3,4,3,4,1,3,2,3,4,4,4,3,1,3,4,3,3,1,4,2,4,4,3,3,1,2,1,4,2,4,4,3,2,3,2,2,2,3,3,3,3,4,1,4,2,2,1,2,2,3,3,1,2,2,1,4,2,2,4
397,37,"女性","営業本部","海外営業部",4,1,3,3,2,3,1,1,3,1,4,4,3,4,1,2,3,3,3,2,1,2,2,3,3,4,1,4,2,2,4,4,3,2,2,2,4,2,3,3,2,2,3,4,1,2,1,2,2,2,2,4,1,4,4,1,4,2,1,1,2,3,3,3,4,1,4,2,3,2,1,3,2,4,2,4,4,4,4,3
398,20,"女性","生産本部","品質保証部",1,4,4,1,2,3,2,3,2,1,2,1,4,1,3,4,4,1,4,1,3,1,1,4,4,4,2,2,2,3,4,4,2,1,2,2,4,2,4,1,3,4,1,3,4,4,2,4,2,2,3,4,3,1,3,4,1,4,3,2,3,3,2,4,4,2,2,4,4,1,1,4,2,1,2,1,1,4,1,4
399,51,"女性","企画部","経営企画課",1,2,1,3,3,3,3,3,2,3,3,4,1,4,1,4,3,4,1,4,2,1,3,4,4,2,2,1,2,1,3,1,1,3,3,2,3,3,1,3,4,3,2,1,1,1,4,1,2,3,2,1,4,1,4,4,2,1,3,2,4,3,4,1,2,2,2,1,3,4,3,4,2,2,1,4,3,4,1,1
400,54,"男性","管理本部","人事部",1,3,4,3,4,3,2,3,2,4,4,3,2,1,3,4,2,4,2,3,3,3,4,3,2,3,1,4,4,1,1,2,4,1,2,3,3,3,1,3,4,3,4,3,1,1,3,4,4,1,2,2,1,3,1,4,4,3,2,3,3,1,4,1,4,3,2,1,1,1,3,3,1,1,1,4,1,3,4,4
401,54,"女性","営業本部","海外営業部",4,3,4,3,3,4,1,2,2,1,2,1,2,3,1,2,1,3,3,4,1,2,1,4,3,3,3,2,3,1,4,3,2,3,1,1,1,1,1,4,2,4,1,1,3,1,1,3,3,2,4,4,3,3,3,4,1,2,2,1,3,1,4,3,3,4,4,2,4,1,2,1,2,2,1,3,2,2,4,4
402,44,"男性","営業本部","営業企画部",2,3,2,3,3,4,2,1,1,4,1,1,1,4,4,2,3,3,2,3,4,3,2,1,4,4,3,2,3,4,1,3,4,1,3,2,3,2,4,4,3,4,3,3,3,1,4,4,1,2,1,3,1,4,4,1,2,4,2,4,4,3,3,1,4,4,2,4,1,2,1,3,4,1,2,3,4,2,4,3
403,30,"男性","開発本部","デザイン部",1,3,1,3,1,4,4,2,1,4,2,3,3,4,3,2,2,4,3,4,2,4,3,4,4,1,3,3,4,4,3,3,1,2,2,4,3,3,1,2,2,2,4,4,1,4,1,3,3,1,4,2,4,4,2,4,4,4,3,2,2,2,1,4,3,4,3,1,1,1,3,2,4,2,4,3,3,4,3,3
404,32,"女性","開発本部","デザイン部",2,2,4,4,2,2,2,2,4,4,1,2,3,2,2,4,1,1,3,3,4,2,2,3,1,3,3,2,3,2,2,2,3,1,4,4,2,1,3,1,1,4,1,4,2,3,3,2,1,2,2,3,1,2,3,4,1,3,2,3,2,1,2,2,2,1,2,3,4,1,3,2,3,1,2,3,3,1,3,3
405,48,"男性","マーケット戦略部","マーケット戦略2課",2,3,3,1,2,1,3,2,2,3,4,4,3,2,3,3,2,3,3,4,2,2,2,3,4,4,1,3,4,2,1,2,4,4,3,2,1,4,4,4,2,2,4,3,2,4,1,4,3,4,3,2,4,1,3,3,2,4,2,4,4,3,1,4,1,4,4,2,1,4,1,3,1,3,4,3,2,4,3,1
406,58,"男性","企画部","経営企画課",3,1,3,2,3,4,1,2,2,4,4,4,2,2,3,4,4,3,4,2,3,2,4,4,1,4,4,3,1,2,3,2,4,4,1,2,3,2,1,4,4,1,3,3,3,1,3,3,3,1,3,2,2,4,3,2,1,4,4,4,3,4,1,2,1,1,2,2,4,1,2,1,2,1,4,3,3,3,1,3
