"ID","Age","Gender","Department_Major","Department_Minor","質問1","質問2","質問3","質問4","質問5","質問6","質問7","質問8","質問9","質問10","質問11","質問12","質問13","質問14","質問15","質問16","質問17","質問18","質問19","質問20","質問21","質問22","質問23","質問24","質問25","質問26","質問27","質問28","質問29","質問30","質問31","質問32","質問33","質問34","質問35","質問36","質問37","質問38","質問39","質問40","質問41","質問42","質問43","質問44","質問45","質問46","質問47","質問48","質問49","質問50","質問51","質問52","質問53","質問54","質問55","質問56","質問57","質問58","質問59","質問60","質問61","質問62","質問63","質問64","質問65","質問66","質問67","質問68","質問69","質問70","質問71","質問72","質問73","質問74","質問75","質問76","質問77","質問78","質問79","質問80"
377,43,"女性","マーケット戦略部","UX開発部",3,1,1,1,2,2,4,2,1,1,2,3,2,1,2,3,3,4,4,2,1,4,1,1,1,2,4,2,1,1,1,1,3,2,4,4,3,2,3,4,4,4,4,4,4,1,1,1,4,1,4,3,4,3,2,3,4,3,1,3,2,3,2,4,2,4,1,2,4,2,1,3,2,4,2,3,4,2,4,1
378,26,"女性","生産本部","生産管理部",2,2,2,4,3,1,3,3,2,3,2,4,1,1,3,1,3,2,4,4,4,4,1,4,2,4,1,1,1,2,4,2,3,4,4,2,1,2,4,3,3,2,4,2,4,4,4,4,1,3,2,1,3,2,1,1,3,3,4,3,2,1,1,1,2,2,1,4,2,1,4,2,1,2,3,3,2,4,1,1
379,26,"男性","管理本部","総務部",3,2,3,2,4,4,2,1,4,3,1,2,3,3,4,3,4,4,4,3,1,2,3,4,2,4,2,1,2,2,2,3,2,3,1,3,3,1,3,4,1,3,2,3,1,3,4,3,1,2,1,1,1,3,3,4,2,2,1,4,2,3,2,3,1,1,3,3,2,3,2,4,4,2,2,4,1,3,2,1
380,21,"男性","管理本部","経理部",3,4,3,2,4,1,2,1,4,1,1,2,1,4,3,3,3,4,2,3,1,4,1,3,2,3,3,3,3,4,4,1,3,1,2,2,2,2,1,1,3,1,3,1,4,1,1,1,2,4,2,3,3,4,3,4,3,3,1,1,2,3,2,3,4,1,1,4,1,1,1,1,3,3,3,3,1,3,2,2
381,52,"女性","管理本部","経理部",4,2,2,2,3,1,1,1,1,4,3,1,1,2,3,2,4,1,2,2,1,3,2,1,3,4,1,4,1,2,1,3,3,1,2,1,2,4,4,3,4,3,1,2,2,2,3,1,1,3,4,3,2,1,1,3,3,4,3,1,4,2,4,1,1,1,4,4,1,3,2,1,2,4,1,1,1,3,4,3
382,44,"男性","生産本部","製造第一課",2,2,3,1,2,1,2,3,3,1,3,2,4,1,2,3,2,2,3,4,1,1,4,2,2,1,3,4,1,1,2,1,1,2,2,1,1,1,1,3,1,4,4,1,1,3,3,2,2,1,4,4,2,2,2,1,1,2,3,2,2,3,3,3,4,2,3,4,4,1,4,1,3,4,1,3,3,4,4,1
383,48,"男性","企画部","広報IR課",2,4,1,4,1,2,3,2,1,1,2,1,3,1,1,4,2,3,4,4,1,3,2,1,3,1,1,4,2,4,2,3,1,1,2,1,3,1,3,3,2,3,1,1,1,3,3,3,1,3,2,4,3,2,4,2,3,4,1,1,4,4,1,2,4,3,3,3,3,2,1,2,4,4,1,3,4,3,2,2
384,40,"女性","生産本部","製造第二課",1,1,2,3,2,4,1,1,1,1,1,3,2,3,4,2,1,4,4,2,3,4,3,4,4,2,4,3,1,4,4,4,2,1,3,1,2,3,4,1,2,3,3,4,1,1,3,3,1,2,1,4,1,3,3,2,2,3,2,1,3,4,1,4,2,2,1,2,2,4,4,4,4,3,3,1,4,2,3,4
385,20,"女性","管理本部","人事部",4,3,2,1,4,2,4,2,1,2,4,1,4,3,3,2,4,1,4,1,3,1,4,4,4,2,2,1,2,4,4,1,4,4,2,2,3,3,4,2,1,1,2,4,1,4,2,2,3,1,3,4,2,2,2,3,2,2,2,3,2,4,3,4,1,2,4,4,2,3,2,4,4,1,4,3,3,3,2,3
386,59,"女性","企画部","事業開発課",4,1,4,3,1,3,3,2,1,3,1,4,1,2,4,3,2,1,3,3,2,3,4,4,4,4,4,4,1,4,2,3,1,3,2,1,4,1,3,1,1,1,4,4,4,1,2,2,3,1,1,3,4,1,3,4,1,1,3,4,1,1,2,2,1,1,4,2,1,4,2,4,3,2,1,3,4,2,1,2
387,37,"男性","マーケット戦略部","UX開発部",4,1,4,3,2,3,1,3,1,1,3,4,1,3,4,4,4,2,2,2,1,4,3,4,2,4,4,3,3,1,3,4,2,4,3,4,4,1,1,1,1,3,1,1,1,2,3,4,4,2,4,4,2,1,4,4,4,1,1,4,2,3,2,4,4,4,4,3,2,4,3,2,1,4,2,2,4,3,1,2
388,32,"男性","管理本部","人事部",1,3,2,4,3,1,4,2,3,4,4,4,1,2,1,4,2,1,3,1,3,2,1,3,1,2,1,1,1,4,1,4,4,1,2,2,2,3,1,2,1,1,1,1,1,4,4,3,3,4,2,3,2,1,4,3,2,3,3,1,2,3,4,1,3,2,1,3,3,3,1,1,1,2,3,4,3,3,3,4
389,29,"男性","マーケット戦略部","マーケット戦略2課",3,2,2,2,3,2,3,1,2,2,1,3,4,4,2,3,4,1,2,1,3,4,4,1,3,3,4,2,3,1,2,4,1,3,1,2,1,3,4,4,2,2,4,1,3,2,2,3,1,3,3,2,1,4,1,2,1,2,3,3,3,3,3,1,4,2,3,4,4,4,4,1,2,4,4,3,1,2,4,1
390,21,"女性","営業本部","営業企画部",3,4,2,1,3,4,4,2,2,3,2,3,4,4,2,2,4,2,3,4,4,2,4,3,4,2,3,1,1,2,3,1,2,4,4,2,3,3,1,4,2,2,4,3,1,4,4,3,2,2,2,4,2,4,1,2,1,2,2,1,4,4,3,3,3,1,3,1,3,3,1,1,3,1,2,1,4,4,3,3
391,58,"男性","営業本部","国内営業第二部",1,3,4,4,2,1,4,3,2,3,3,2,4,3,3,2,1,4,3,2,4,4,2,2,2,4,4,2,2,2,1,3,2,3,4,2,3,1,3,4,2,4,3,4,3,3,3,1,1,3,4,4,4,3,1,3,1,2,2,4,1,4,2,1,1,4,1,4,4,3,3,2,2,2,4,1,3,1,2,1
392,38,"女性","営業本部","海外営業部",2,1,2,4,2,1,2,1,2,1,2,3,4,1,3,4,2,1,1,1,3,1,3,2,4,2,4,3,1,2,3,3,4,1,4,2,4,2,2,1,1,3,3,4,3,4,4,4,2,3,3,1,3,4,4,2,2,3,4,1,3,3,4,1,1,1,1,3,4,4,3,2,3,4,4,2,1,3,4,2
393,34,"女性","マーケット戦略部","マーケット戦略2課",4,3,1,1,2,4,2,2,1,4,4,4,3,4,4,1,4,4,2,3,3,1,4,4,4,3,1,1,2,1,1,2,2,4,2,1,1,2,4,1,4,2,1,4,1,1,4,3,4,4,2,3,3,4,2,2,2,4,1,3,2,2,2,4,3,2,1,3,1,1,3,3,4,2,1,1,2,1,3,1
394,28,"女性","生産本部","製造第二課",3,1,3,1,4,4,2,3,3,2,1,2,1,3,1,4,1,4,2,3,1,1,2,1,1,2,1,4,3,2,2,4,4,3,1,2,4,3,4,1,2,2,1,2,3,1,1,1,3,1,3,2,1,1,3,3,1,3,3,2,2,2,3,4,4,3,4,1,4,3,4,2,3,2,1,3,4,1,3,2
395,43,"女性","生産本部","品質保証部",3,4,1,2,3,3,2,3,1,2,2,4,2,4,2,1,1,2,1,3,4,3,1,3,1,4,3,2,2,1,2,1,2,3,1,3,4,1,2,1,4,1,2,1,2,2,4,4,2,4,1,4,3,1,1,4,2,3,4,4,2,1,1,1,1,4,2,4,2,2,1,1,3,4,1,4,2,4,1,1
396,44,"男性","開発本部","技術研究部",3,1,4,3,3,4,4,1,3,2,4,4,4,3,3,4,1,4,3,4,1,4,2,4,3,3,3,4,3,4,3,1,4,3,3,3,4,2,2,4,2,3,4,3,2,2,2,2,1,3,4,3,4,1,3,2,3,2,1,3,4,4,4,2,1,1,4,1,3,1,2,4,4,2,1,1,1,3,1,1
397,37,"男性","開発本部","製品開発部",4,4,2,4,4,3,1,1,2,3,1,2,4,4,3,3,1,1,1,3,1,2,4,4,2,3,1,2,1,4,1,2,3,4,1,3,4,4,3,3,2,1,1,4,4,4,2,1,1,1,4,2,1,4,4,3,4,3,4,2,4,4,4,3,3,4,2,4,3,2,1,4,4,1,1,3,1,4,4,3
398,35,"女性","マーケット戦略部","マーケット戦略2課",4,3,2,1,2,2,2,1,4,2,3,2,3,4,1,3,4,4,2,2,4,3,1,4,3,2,3,1,1,4,2,4,3,4,1,2,4,1,4,3,3,3,2,1,3,3,1,1,4,3,2,1,1,2,4,3,1,2,3,4,4,3,4,2,4,2,2,2,4,2,2,4,2,3,4,1,4,4,4,3
399,55,"女性","管理本部","法務部",1,1,1,4,2,3,1,4,4,3,3,4,2,4,3,3,2,3,4,2,2,3,4,2,3,2,2,2,1,2,3,1,4,3,2,1,4,3,3,1,2,3,2,1,3,4,1,2,1,1,2,3,2,3,3,1,2,2,3,1,1,3,3,4,4,2,1,3,2,3,4,3,4,3,3,2,2,2,2,1
400,21,"男性","開発本部","技術研究部",1,3,3,2,3,4,1,4,3,3,1,1,3,3,1,1,3,4,4,4,3,2,1,1,1,2,3,3,3,2,2,1,2,3,2,2,1,4,4,2,3,3,3,3,2,3,1,3,3,4,2,4,1,4,2,4,1,3,4,3,4,2,3,4,3,2,3,2,1,3,2,2,3,3,2,4,2,2,4,4
401,33,"男性","開発本部","デザイン部",2,3,3,1,4,2,1,2,3,2,3,4,1,2,2,1,3,2,1,4,4,3,1,1,2,3,4,3,3,2,3,3,4,4,3,4,4,3,1,3,1,2,2,1,2,4,1,3,3,2,1,1,3,4,3,4,2,3,1,2,4,1,2,4,2,2,3,4,3,4,3,1,1,3,2,3,3,4,3,3
402,29,"男性","マーケット戦略部","マーケット戦略2課",3,1,2,4,2,2,1,1,4,3,3,2,3,3,2,3,2,4,4,2,3,2,3,1,1,4,1,1,1,1,3,2,1,3,1,3,4,1,1,2,4,4,3,2,1,1,1,1,1,1,2,4,3,3,1,1,3,1,3,3,4,3,2,3,4,2,2,4,1,2,4,2,2,2,1,1,4,1,1,1
403,54,"女性","生産本部","生産管理部",3,2,2,2,2,3,3,4,3,3,2,3,2,3,2,1,3,3,1,4,3,1,4,2,1,1,4,3,2,1,3,1,4,3,3,3,3,3,1,2,4,2,2,4,4,4,3,3,4,3,4,4,2,2,3,1,2,3,2,1,4,1,4,3,4,4,2,4,4,3,1,1,2,3,4,1,1,1,2,1
404,59,"男性","企画部","広報IR課",4,2,3,3,4,4,2,3,3,1,2,4,3,3,4,3,3,3,1,1,1,2,2,2,2,3,3,4,2,4,1,3,2,3,1,2,4,4,1,3,3,2,3,3,4,3,4,2,2,3,2,2,3,1,3,4,3,4,4,4,4,3,1,3,4,3,3,4,4,2,2,2,2,4,3,3,4,4,4,3
405,60,"女性","企画部","経営企画課",1,3,1,4,4,3,3,4,1,4,2,3,3,4,3,3,3,1,3,4,1,3,1,2,4,2,4,4,2,1,2,3,4,2,1,3,1,2,4,4,3,3,3,4,4,1,2,3,1,1,2,1,1,2,1,1,1,1,3,4,3,1,4,4,2,3,4,4,2,4,3,1,3,3,3,4,3,2,2,3
406,56,"男性","企画部","経営企画課",2,2,4,1,4,3,1,3,1,4,3,2,2,1,1,4,3,1,2,2,2,2,2,4,4,4,4,2,4,2,1,3,1,3,3,3,2,4,4,3,4,2,4,3,1,2,4,3,1,1,4,2,3,1,4,2,1,4,4,3,4,1,2,3,3,1,3,4,4,3,2,4,4,3,1,4,2,4,1,4
407,25,"女性","企画部","経営企画課",3,2,1,2,1,1,2,3,4,3,4,4,1,3,3,3,3,3,2,2,4,1,3,4,2,3,2,2,1,3,4,4,2,3,3,4,3,1,3,2,1,3,2,2,4,3,3,3,4,1,2,1,2,4,3,4,4,3,1,2,3,3,2,4,2,3,1,1,2,2,1,4,1,1,1,4,2,3,3,1
408,32,"女性","開発本部","製品開発部",3,1,1,3,2,2,3,4,4,2,3,2,2,1,2,1,2,3,4,1,4,4,1,4,1,2,2,4,1,4,3,3,4,3,1,2,3,2,3,2,4,1,3,2,3,4,1,4,2,3,4,1,3,4,1,1,3,2,4,3,1,2,3,4,4,2,2,2,4,3,1,2,3,4,1,2,2,2,4,3
409,34,"女性","生産本部","製造第一課",1,3,3,1,2,2,3,3,2,4,3,4,1,3,4,1,2,1,1,4,3,2,3,2,4,2,3,4,3,4,1,3,3,3,4,2,1,3,4,4,4,1,1,2,2,1,4,3,3,2,4,4,4,2,2,3,3,2,4,4,1,1,2,2,1,2,3,3,2,4,1,2,2,1,3,4,4,3,4,3
410,43,"男性","開発本部","デザイン部",3,4,4,2,4,3,4,2,4,4,3,4,1,3,4,2,1,4,1,4,1,1,1,3,4,3,1,4,2,1,4,1,1,3,3,4,3,1,4,1,1,3,1,3,1,3,4,1,3,3,4,3,4,3,1,1,3,2,3,2,4,3,2,1,1,2,3,1,3,4,4,2,1,2,2,2,1,3,1,1
411,44,"女性","企画部","事業開発課",3,2,3,3,3,4,2,2,3,1,2,1,2,1,4,3,1,1,3,2,1,4,3,4,3,3,3,1,2,2,3,4,4,1,3,1,3,2,4,1,1,1,3,3,4,1,2,2,4,4,4,4,4,4,1,1,4,2,2,3,1,4,1,2,4,4,1,3,2,4,1,1,4,1,2,4,1,4,1,4
412,55,"男性","生産本部","製造第二課",4,4,1,2,1,1,4,4,1,4,4,4,1,2,1,4,1,4,4,4,3,1,4,1,4,3,1,2,1,3,2,3,4,1,3,1,1,4,4,1,1,3,3,2,4,1,2,2,4,3,1,2,3,2,1,2,1,1,3,1,3,2,3,1,2,4,1,3,4,4,2,1,2,4,2,3,2,2,2,4
413,53,"男性","開発本部","デザイン部",4,2,3,3,4,2,2,4,2,2,3,1,4,3,3,2,3,1,1,3,4,4,1,4,1,4,1,1,1,1,2,2,2,2,3,3,1,4,2,1,2,2,3,2,3,4,3,3,4,4,4,4,3,1,1,3,1,4,2,4,1,1,2,1,2,3,3,4,3,4,2,3,4,1,1,3,1,4,1,4
414,25,"男性","生産本部","品質保証部",1,2,1,4,1,2,1,1,1,3,1,1,1,2,4,4,1,1,2,3,3,4,1,3,2,4,3,3,1,1,2,4,2,3,3,4,3,3,3,1,3,4,4,1,2,1,1,4,3,4,4,2,1,4,3,1,3,4,2,1,4,4,1,1,4,1,3,2,3,1,2,1,3,2,4,1,2,4,1,2
415,38,"女性","営業本部","国内営業第二部",2,3,2,3,3,1,3,2,1,4,1,2,4,1,3,2,2,2,2,4,2,2,2,1,3,3,4,1,2,1,1,2,3,2,4,3,2,4,2,2,1,1,4,3,4,2,1,3,2,4,1,3,2,4,2,3,3,4,4,1,2,1,4,1,1,3,1,2,2,2,3,1,1,1,3,3,4,2,2,3
416,34,"女性","営業本部","営業企画部",4,1,2,3,3,3,2,4,1,1,4,4,2,4,4,2,4,2,2,4,2,1,2,4,4,2,4,3,1,2,1,2,1,4,2,4,4,4,3,1,2,1,1,3,3,1,1,3,1,3,3,2,4,3,2,1,3,1,4,4,4,4,2,1,3,2,3,3,3,3,1,4,3,1,1,3,3,3,1,2
417,36,"女性","管理本部","人事部",2,1,4,2,3,1,1,2,4,1,4,2,2,2,4,2,4,1,4,4,3,2,4,3,3,2,2,4,2,1,2,2,4,4,3,4,1,2,3,4,1,2,1,1,1,4,3,3,2,3,4,1,2,2,2,2,4,4,2,1,2,2,1,1,3,3,3,2,1,4,4,4,1,3,2,1,4,2,1,3
418,50,"女性","管理本部","経理部",1,4,1,2,4,1,2,4,1,1,1,1,1,2,1,2,1,2,2,1,3,1,3,3,3,2,1,1,2,1,4,1,2,2,3,2,2,3,3,1,4,3,2,3,2,4,3,2,1,1,3,1,1,2,2,2,2,1,1,1,1,4,3,3,3,3,1,3,1,1,3,3,4,3,4,4,4,1,1,2
419,55,"男性","生産本部","製造第二課",3,3,4,4,1,4,4,2,1,4,2,1,4,3,4,1,2,1,4,4,3,1,4,4,1,2,2,1,2,1,1,1,4,1,4,3,3,2,1,4,2,4,2,4,2,1,2,3,2,1,2,3,4,2,2,2,1,1,4,4,3,4,3,2,4,4,2,1,1,3,3,4,1,1,2,3,3,4,2,3
420,56,"男性","生産本部","生産管理部",4,2,2,4,4,2,2,2,2,1,1,4,1,3,4,1,2,4,3,1,1,1,2,2,3,1,2,3,2,4,4,4,2,4,4,4,4,1,3,2,3,4,3,2,1,1,4,4,3,3,3,3,1,4,4,2,3,2,2,2,2,4,1,3,1,2,2,4,3,3,2,1,4,3,2,4,1,2,3,2
421,45,"男性","営業本部","国内営業第一部",3,4,3,2,1,3,1,2,1,1,4,2,3,3,1,3,2,4,2,4,1,3,4,4,3,2,4,4,1,2,4,3,4,4,2,2,1,2,1,4,3,3,4,1,2,2,1,4,3,4,2,2,4,3,2,4,3,1,4,2,2,1,4,4,4,3,3,3,4,1,2,4,3,3,2,3,2,2,3,2
422,53,"女性","開発本部","デザイン部",2,1,4,3,3,1,4,3,2,4,1,4,1,4,4,2,3,2,3,3,4,2,1,1,2,4,1,1,3,1,3,4,2,3,4,4,1,3,1,2,2,3,2,3,2,2,4,4,4,4,3,3,4,4,1,4,1,3,3,1,4,4,3,2,2,4,1,2,4,3,3,1,2,4,3,3,1,2,4,2
423,34,"男性","マーケット戦略部","UX開発部",1,3,3,1,1,1,3,3,4,1,3,2,3,1,1,1,3,3,3,3,2,1,4,3,2,1,3,4,4,1,2,1,2,3,3,2,2,3,4,2,1,4,1,2,3,4,4,1,4,2,4,3,1,2,3,4,1,2,1,1,3,4,2,3,4,3,3,1,4,4,1,2,2,2,3,4,1,4,4,3
424,36,"女性","企画部","経営企画課",1,1,3,4,3,2,1,2,3,1,2,2,2,2,2,4,1,4,4,4,1,1,2,4,4,3,4,2,1,1,4,1,3,3,4,1,4,1,4,1,4,3,1,3,4,1,1,1,2,3,3,1,4,2,3,1,2,4,3,3,3,4,3,2,1,2,4,1,1,2,1,3,1,1,2,4,2,4,3,4
425,36,"女性","管理本部","経理部",2,2,4,2,1,4,4,4,3,4,1,2,4,3,1,4,4,1,3,3,3,1,2,2,3,3,2,3,3,3,2,1,1,2,1,2,3,1,1,2,4,2,4,2,3,4,3,1,3,1,2,4,4,4,4,1,1,2,1,1,3,1,1,4,4,4,2,2,2,4,3,3,1,2,2,2,2,3,3,4
426,50,"男性","マーケット戦略部","マーケット戦略1課",3,4,2,3,4,4,4,2,3,1,2,2,2,2,3,4,2,4,3,4,4,4,1,3,3,2,3,3,3,2,4,2,3,1,1,3,1,4,2,4,2,1,2,4,2,2,3,3,2,2,1,4,4,1,1,4,4,3,1,2,1,2,4,4,3,4,3,1,3,4,4,4,4,3,3,3,4,4,1,1
427,57,"女性","生産本部","生産管理部",2,3,4,2,3,3,2,3,4,1,4,4,3,3,3,2,1,4,3,2,1,1,1,4,3,4,2,4,4,4,1,3,3,1,4,1,4,1,1,3,3,2,4,4,3,2,1,2,2,1,4,3,3,3,1,4,2,1,4,1,4,1,1,1,4,2,2,3,2,1,1,4,3,3,2,2,3,2,2,2
428,36,"男性","管理本部","総務部",4,2,2,4,1,1,2,4,1,2,1,4,2,3,1,3,1,4,4,2,2,2,1,4,3,1,4,4,4,1,1,1,2,1,1,4,2,3,3,4,3,3,2,2,2,3,4,1,2,2,2,4,1,2,4,4,3,2,1,3,2,4,1,3,4,3,2,3,1,4,2,4,2,1,3,2,1,1,3,4
429,35,"男性","生産本部","製造第二課",4,4,4,4,4,4,3,2,1,3,2,2,4,1,2,2,1,1,1,1,1,2,4,1,3,3,4,4,4,3,4,1,4,3,4,2,1,4,1,2,2,3,3,2,2,2,1,4,3,2,3,2,2,2,4,2,4,4,3,4,3,1,1,3,3,2,2,1,2,3,2,2,4,2,2,3,4,4,2,2
430,38,"男性","生産本部","生産管理部",2,1,2,3,3,3,4,3,2,4,3,2,2,2,3,1,4,4,3,1,1,3,1,1,2,3,1,3,2,4,4,4,3,1,1,4,2,2,4,1,2,3,4,1,4,1,1,3,4,3,2,2,1,1,3,4,1,3,2,1,1,2,4,3,3,3,2,2,2,1,3,2,2,4,3,2,1,4,4,1
431,20,"男性","マーケット戦略部","UX開発部",4,4,3,1,4,1,2,3,4,4,4,3,2,2,4,4,3,1,2,3,2,1,2,3,2,2,2,1,2,4,4,4,4,4,2,1,2,3,3,1,2,1,3,4,4,1,1,1,2,2,3,2,2,4,2,1,3,4,4,4,1,2,2,3,2,4,3,4,3,4,2,2,4,2,4,3,4,4,3,3
432,34,"男性","マーケット戦略部","UX開発部",3,4,4,4,3,2,1,4,2,3,4,2,1,2,4,4,4,3,1,1,3,3,1,1,1,1,3,1,2,2,3,1,4,1,1,3,2,2,3,2,2,1,4,2,1,3,1,3,1,2,2,4,1,1,3,3,1,4,3,4,3,1,2,2,1,3,1,2,1,2,4,1,3,2,3,4,4,4,1,4
433,22,"男性","開発本部","技術研究部",3,1,1,4,4,1,4,3,3,4,3,3,2,4,3,2,3,2,1,1,3,2,1,4,2,2,3,4,1,3,1,2,2,3,2,4,2,2,4,4,3,3,3,3,2,3,3,4,4,2,3,3,3,1,2,1,2,4,3,3,3,2,1,1,1,3,1,1,2,2,2,4,2,1,4,4,2,3,2,3
434,54,"男性","生産本部","品質保証部",1,4,1,4,3,1,3,2,4,1,1,3,1,2,1,3,1,1,4,2,1,2,4,1,1,2,2,4,1,2,1,4,4,4,4,3,3,4,4,2,1,3,2,1,2,4,4,3,1,4,3,3,1,4,2,3,4,1,1,3,1,3,4,1,2,2,3,2,4,1,2,4,3,3,4,2,3,1,1,4
435,42,"男性","マーケット戦略部","マーケット戦略2課",2,4,3,1,3,1,3,3,4,2,4,4,2,4,4,1,1,4,2,4,3,4,1,3,2,4,1,3,3,1,3,4,3,3,1,4,3,3,1,2,3,1,4,3,3,4,2,3,1,3,3,3,2,3,1,1,2,3,3,3,1,4,4,1,4,3,3,1,4,1,4,2,3,4,4,3,3,1,2,3
436,55,"男性","企画部","事業開発課",1,1,1,2,1,4,4,4,3,2,4,4,4,4,4,3,2,4,3,1,3,3,2,3,1,4,3,3,3,1,2,3,2,1,4,3,4,4,3,1,2,1,4,4,2,4,1,2,4,3,4,2,4,3,2,4,3,4,1,4,2,3,3,4,3,1,3,4,4,4,4,1,2,4,3,4,3,4,2,2
437,38,"女性","開発本部","製品開発部",2,1,4,4,1,3,1,2,4,3,1,3,4,3,3,1,3,2,1,3,2,2,4,3,4,1,1,3,1,4,2,4,3,4,2,4,3,1,3,3,4,2,4,1,4,2,4,3,3,1,4,3,1,2,4,2,1,2,4,4,4,2,1,1,4,1,4,2,3,4,2,2,2,3,1,2,4,3,4,4
438,40,"男性","生産本部","生産管理部",4,4,3,2,3,4,1,3,3,2,1,2,4,2,2,3,2,4,3,2,3,4,4,1,1,2,3,4,4,3,3,1,1,4,4,2,2,3,1,3,2,4,1,2,1,3,3,2,3,4,3,3,3,4,1,2,1,2,3,1,4,2,4,3,1,3,2,3,2,4,2,4,1,3,3,2,4,4,3,2
439,34,"女性","営業本部","国内営業第一部",3,3,4,3,2,3,2,4,1,1,1,2,1,4,2,2,2,4,3,4,1,1,1,2,3,1,1,4,4,4,4,2,4,2,4,3,4,3,4,1,4,3,1,4,2,4,2,2,1,3,2,3,4,4,3,2,4,4,2,1,2,3,1,1,3,4,2,2,1,1,4,2,4,1,3,3,3,4,2,1
440,33,"女性","生産本部","製造第二課",4,4,4,3,4,4,4,1,1,3,4,2,4,4,2,3,2,3,2,1,1,2,2,3,1,2,2,2,4,3,2,3,4,4,4,1,3,2,2,2,4,3,4,3,2,1,4,1,1,2,1,2,4,3,2,4,2,4,4,1,1,4,3,4,3,3,4,1,2,2,2,3,4,4,4,4,1,1,1,4
441,57,"女性","生産本部","製造第二課",1,3,3,3,1,3,1,1,1,3,1,2,3,4,2,2,1,2,2,2,3,3,2,4,1,2,3,1,4,3,4,3,1,4,1,2,1,1,3,4,4,3,4,2,3,4,1,4,3,2,4,1,2,1,3,1,3,1,1,3,3,1,1,4,2,2,2,3,4,2,4,4,3,2,1,2,1,1,3,1
442,35,"男性","管理本部","総務部",3,2,4,2,4,1,4,4,2,4,3,2,1,2,2,2,2,4,2,1,4,1,2,2,1,4,2,1,4,3,1,1,3,4,2,3,1,4,4,3,4,4,2,4,4,2,2,1,4,2,1,4,2,1,1,1,3,3,1,2,2,4,1,3,4,4,2,3,4,4,1,3,4,2,2,3,1,4,1,4
443,44,"男性","開発本部","製品開発部",1,1,4,4,1,4,3,1,4,3,2,4,1,3,1,2,2,4,3,3,4,1,1,2,1,2,1,3,4,2,4,3,4,3,3,3,3,3,4,4,1,1,2,3,3,2,4,1,1,4,2,1,2,4,1,3,4,4,3,4,2,2,4,2,1,3,4,2,1,3,2,3,1,2,4,3,1,4,1,3
444,20,"男性","管理本部","人事部",2,3,1,3,1,2,3,4,2,1,1,4,4,4,2,3,3,3,3,4,3,1,3,2,3,1,2,3,4,3,3,3,3,2,3,3,3,4,3,2,3,3,2,4,3,1,1,1,4,4,4,4,1,3,4,3,4,4,2,3,2,1,1,2,3,2,4,4,2,3,2,3,1,4,2,1,2,4,2,4
445,50,"男性","営業本部","国内営業第二部",1,4,1,1,4,2,3,1,2,1,4,2,1,4,3,1,1,3,1,2,2,2,3,2,4,1,3,3,2,1,1,2,2,4,2,2,2,3,4,1,1,2,3,4,1,1,1,2,2,4,1,1,2,2,3,4,2,2,3,2,3,3,1,1,4,4,3,1,1,4,1,1,2,2,4,3,1,1,2,3
446,54,"女性","企画部","経営企画課",4,1,4,3,1,3,3,2,2,1,1,4,3,1,2,2,4,4,2,4,4,1,4,1,3,1,3,1,4,4,2,3,2,1,3,3,1,2,2,2,4,2,4,1,2,2,1,2,2,3,2,2,3,2,2,1,2,1,3,3,1,3,2,3,1,2,2,4,4,2,3,4,4,2,2,2,4,2,1,3
447,56,"男性","開発本部","製品開発部",3,3,1,2,1,2,1,4,4,2,1,1,3,4,3,4,2,2,1,1,1,2,2,3,2,3,4,2,2,1,3,4,2,1,1,2,1,4,3,3,1,4,1,2,3,2,2,4,2,1,2,1,2,2,2,1,1,4,2,1,4,2,4,1,2,2,4,2,4,4,4,1,3,2,4,4,4,3,2,4
448,30,"女性","生産本部","品質保証部",4,4,3,4,3,2,2,1,4,3,1,3,4,3,3,2,1,1,4,3,1,1,1,3,2,1,3,2,2,2,2,1,4,1,3,4,4,3,2,4,1,4,2,2,1,4,2,2,4,3,3,1,4,1,2,4,2,3,1,4,3,2,4,1,3,1,4,2,1,2,4,1,2,3,2,1,2,1,1,3
449,49,"女性","生産本部","製造第一課",1,3,4,1,4,2,4,2,4,2,1,4,2,4,3,2,2,4,3,2,1,1,1,2,3,2,3,1,4,2,1,3,1,2,4,2,4,3,2,3,1,4,4,3,2,1,1,4,1,3,2,1,1,2,3,1,1,4,2,2,3,1,2,2,1,1,1,4,4,3,4,2,1,4,2,2,1,2,2,2
450,23,"女性","管理本部","法務部",1,4,4,1,1,2,2,1,2,2,4,2,3,2,1,3,4,1,2,3,3,3,3,2,3,3,3,3,3,2,1,4,3,1,2,1,1,2,3,4,1,3,3,2,2,1,4,3,3,3,2,3,1,1,3,4,3,3,4,4,3,4,2,4,1,3,2,2,2,3,3,2,2,1,4,3,1,3,1,1
451,25,"女性","マーケット戦略部","マーケット戦略2課",1,4,4,1,4,3,2,1,1,1,1,2,4,1,4,4,3,4,4,4,3,4,4,1,1,3,1,2,1,4,3,2,2,4,1,2,1,4,1,1,1,4,1,4,2,1,3,4,2,1,1,3,1,3,2,4,2,2,4,4,1,3,3,4,4,1,2,2,2,3,4,3,2,3,2,4,2,3,2,3
452,55,"女性","開発本部","製品開発部",2,4,2,1,1,2,2,2,2,2,1,1,3,3,3,4,2,2,4,4,3,1,2,2,4,1,2,3,1,2,4,2,4,4,2,3,2,3,2,2,4,4,4,2,1,4,3,1,1,3,2,3,2,4,2,2,1,1,3,4,2,1,1,3,4,4,1,3,2,2,1,1,3,3,4,3,4,3,2,4
